0,1,2,3,4,5,6,7,8,9
-5.108924995344376,-6.304612283303981,-6.810197656431774,-7.0501317139616235,-7.911057647226663,-7.575996889235573,-7.640988660424799,-7.691384606000645,-7.963136592327112,-9.432735154308032
-7.38267359839392,-8.787482067644016,-9.571738024888711,-9.988067205840647,-10.426702999682542,-10.50393467907522,-10.57039340027693,-10.660056859509961,-10.971274168903022,-10.749854079663182
-5.057474866847248,-6.4371014634732076,-6.9464415200214855,-7.5203539903465275,-7.76397587224622,-7.908644648386436,-8.123001758085126,-8.321569724159346,-8.725998764550116,-10.232272171621785
-6.718018662823162,-8.140028397300268,-8.950778542776666,-9.556081078013081,-9.959379578438684,-10.11178663259059,-10.275679291982614,-10.355524187755902,-10.463544737100419,-10.72782037265549
-4.043069713641644,-6.10386688112258,-6.708125856185138,-7.0774139191560215,-7.398650111344787,-7.516709488458781,-7.094468997742375,-7.9881724574299025,-8.011048590680398,-8.083366075576688
-6.887634981727999,-7.898799608621883,-8.807704862154575,-9.536797206927307,-10.111034280191449,-10.247222668953292,-10.399413353084464,-10.450095008382249,-10.779396961976296,-11.386925374491438
-4.519351411283877,-5.841294821655776,-6.772662248709771,-7.074560295385782,-7.767983726000482,-7.905939326630342,-7.545351424860233,-7.989193343052101,-8.312448636386813,-8.68237963487641
-4.1002697538114425,-5.329103299028714,-5.958908262836201,-6.4443063892512855,-6.893282954120583,-6.815152665734889,-6.1980425800228565,-6.497882828203857,-6.743619351226758,-8.333375386429369
-6.765125849473791,-8.11858751319679,-8.971767141717736,-9.699150284043679,-10.321822696032607,-10.325379173030642,-10.40997381001873,-10.446646692208214,-10.719071869087838,-11.580252944921693
-4.106287982008024,-5.702772225696199,-6.300595358251613,-6.709166507922379,-7.295356381457539,-7.26214827621349,-6.776752633236497,-8.012884281203556,-8.286873746936589,-9.04990177066758
-4.965858304022736,-5.155753524472484,-5.40239988734932,-5.9931687996219285,-7.312386417881412,-7.057941634036361,-6.768986897888487,-6.720194741992967,-7.366906876992731,-9.272345457112705
-6.831813879499893,-8.020529269987803,-8.944856220482837,-9.619648498154506,-10.271191397743808,-10.234617400681824,-10.439174413498659,-10.482785487089789,-10.681515914285471,-11.632035859741348
-6.295289748834901,-7.6475243734167595,-8.350277888963733,-8.764037588269662,-9.258443428737296,-9.190148378629171,-9.290002953007535,-9.349466026062187,-9.453374453333836,-9.759302526936905
-4.293022298372543,-5.582333231816511,-6.817106055039992,-6.896523169417128,-7.460461684466197,-7.727875271803912,-7.310649345846791,-7.989478139972757,-8.111646192191056,-8.325359808573248
-4.496871546982598,-5.759842361606759,-6.294773908774042,-6.543507289419056,-6.927399556896032,-6.901177405630256,-7.220156998135056,-6.959985065965663,-7.489857219850541,-7.965623153691542
-7.77132973104102,-9.068564603859974,-10.011924694060612,-10.505694032261308,-10.845408304594914,-10.89091390847858,-10.929372619407426,-11.077259960161932,-11.096946625530666,-11.504554314567123
-4.43639800574458,-5.839711319173262,-6.339048135837242,-6.662146542274617,-7.427886931436022,-7.337255604278473,-7.30144717348862,-7.75507541178193,-8.221675883439554,-8.788860880645343
-3.6744714207315483,-4.960414633444048,-5.7181083105491,-6.03623145068968,-6.580199997151735,-6.653976304938883,-6.392356507027914,-6.7968028437598385,-7.119386010483255,-8.00879339722463
-7.3977076107467985,-8.563163651607336,-9.432672398140733,-10.051673543575628,-10.440101436901072,-10.534116285417822,-10.74200823249056,-10.744718612838968,-10.818081166958143,-11.469109486481484
-4.529874126142648,-5.816976846802832,-6.4278117485549355,-6.658645152768724,-7.738212120272164,-7.28710994851732,-7.102325720387177,-7.133292844868451,-7.294339944463599,-8.249750838399311
-5.955073171616987,-6.56245850887235,-7.252746081838701,-8.587575426872306,-8.443485613740725,-8.253861177723712,-8.74036144215574,-8.628573153031885,-9.237974299091842,-9.660934865466329
-5.996517545678381,-7.127054517645827,-7.8808726807285385,-8.681465014237656,-9.354169580182406,-9.483483300373866,-9.592889402459267,-9.634889679667593,-9.906200268790633,-10.779664127350062
-4.239237503276218,-5.125282452135691,-5.393985618080952,-5.676815665016707,-6.27779058834228,-6.3938217808656415,-6.942770307738997,-7.516410129935293,-7.938621750965113,-8.639299114510944
-4.310914487812971,-5.564993393824897,-5.9387365247477515,-6.5242395910205815,-6.87127910302037,-6.926336972241727,-7.052926151887778,-7.190002502369258,-7.356607918790405,-7.680343359539611
-6.093276872251809,-7.849218989493737,-8.365164500915554,-8.444592852917522,-8.798011962241587,-8.629400811050104,-8.705856742235829,-8.808869430204906,-9.086967197065205,-10.169277209834354
-6.894650763084318,-8.226302826427666,-9.175967752047134,-9.771592409545324,-10.385533660111516,-10.453156680304359,-10.576861293613995,-10.652531127195433,-10.943108511766344,-11.712399112812696
-4.683257616555577,-5.864792860430598,-6.797732432047487,-7.0733961188841485,-7.995260600961459,-7.77226941587718,-7.504759771704548,-7.550369646579255,-7.6706509284759745,-8.103283783290411
-7.1010380646465565,-8.480677210480101,-9.054048839416305,-9.474417405135425,-9.799054690992984,-9.74850903353011,-9.818266398697817,-9.908247778699058,-9.940340894903988,-10.427171386606247
-4.656349476452256,-5.7097218583714255,-6.800050177046352,-6.518559296131963,-7.383693629648175,-7.367869530443882,-7.072273668006206,-7.519241814825556,-7.6924109377167404,-8.75148074079239
-6.135269756476809,-7.532740838643006,-8.35014128383211,-8.947828065587846,-9.280857290498721,-9.528660520097645,-9.68128097713534,-9.733151650249175,-9.975690056531862,-10.747770986977864
-3.6313492989619296,-4.896778134558035,-5.291286597156932,-5.476142006977275,-6.237580123906014,-6.521495382778695,-6.6928192435828375,-6.921050431874464,-7.267593928779005,-8.646079522384623
-3.260271261139209,-4.599057835435148,-5.1751714043441455,-5.576176692791783,-6.0999487626693805,-6.061009130201083,-6.1594525167189085,-6.236736367654456,-6.286865908697158,-6.792288526055621
-7.15192241901919,-8.734595352432077,-9.455851040676828,-9.997921687061462,-10.329796738539835,-10.622258741562064,-10.881695404503702,-10.97415103996711,-11.020418753361925,-11.063403476549151
-3.1156002826104294,-4.102358041467277,-4.777488157862275,-5.228292203899393,-6.046473984903757,-5.7083608946556685,-5.937148174613403,-6.288771705452609,-6.490310331075051,-7.576353908477106
-6.073962190974691,-7.409941931342129,-7.970125294098358,-8.252194471941074,-8.717528306736813,-8.631780108260006,-8.751182596910994,-8.840835248805314,-8.876234382925718,-9.135550992846435
-7.430349208799184,-8.885136904234182,-9.70897576097363,-10.209261447386588,-10.56352947743114,-10.87227441029922,-10.989615226443565,-11.01971434201649,-11.129335414345336,-11.257845574180035
-7.319149930568619,-8.649127492050892,-9.489371022422702,-9.983027166151297,-10.341203322434062,-10.583331288834431,-10.72408300395778,-10.58840683130008,-10.871565789921831,-11.070431787685417
-7.601761057134571,-8.75510576144377,-9.240968807049972,-8.940981589215157,-9.293068537818513,-9.76721053392863,-10.457161353818456,-9.902874421394506,-10.725507499499383,-11.248480159319186
-3.9487085930799775,-5.492646798476235,-6.477838113475702,-6.689870623715348,-6.872987965606463,-6.629713055931721,-6.579499944528221,-6.626474150738424,-6.867393960558914,-8.093602168044427
-3.3071594193472453,-4.579015518203892,-5.271278682953641,-5.732981430797865,-6.547872642063748,-6.3860658827372765,-6.600155152960996,-6.890682523215532,-7.171549874370766,-8.209596212319505
-5.199287525157391,-6.552508578485216,-7.047720373453875,-7.376142873630001,-7.899818067856984,-7.770855659266612,-7.858417561605666,-7.947501322556156,-8.003438725265154,-8.33290636487997
-4.793634799671635,-5.064236490140211,-5.517368233830813,-6.089038422022223,-7.057919032166047,-6.6195456029855375,-6.966213681921088,-7.147580535809733,-7.341834601129081,-8.689296760172173
-3.9230855942908582,-4.563947519508253,-6.055623484638202,-5.859228915409149,-6.6213750319771,-7.342845144400224,-6.67445225435691,-7.6192337685222755,-7.844420222828714,-9.092434744706066
-4.7170363886290945,-5.652346931576327,-5.938552601572651,-6.238657317197101,-6.667673403734296,-6.364876215979852,-6.426941037545286,-6.536491274489716,-6.853989198005759,-8.327100632204079
-4.334599907920508,-5.245169867449101,-5.453370680212616,-5.644020915019005,-6.269975116704767,-5.856392737353371,-5.954439619667414,-6.006685170810698,-6.304559280755447,-7.899500850462836
-7.089132348368827,-7.7570980682147015,-8.482625446151635,-8.894863762534769,-9.095763749696259,-8.99794989012089,-9.22205143714836,-9.381694792923465,-9.844032852650978,-10.08924307792213
-5.7899721910470925,-6.542845158068293,-7.3409107776660365,-7.804780954166105,-7.993727831792291,-8.004549976961995,-8.180005464157908,-8.44255736639199,-8.705072962883076,-9.065619515416996
-4.2124678293234075,-5.0681655144639945,-5.714359524247769,-6.1111524860737525,-6.460095355904668,-6.242914059378661,-6.443273800471292,-6.6951780680136945,-6.891257961864319,-7.415748729669846
-4.775424203001214,-5.562375305685672,-5.46689540541047,-5.4717147575944685,-5.907780960501131,-5.735964844202398,-5.946301875630648,-6.220787785524837,-6.5624920803508635,-7.16263056502847
-5.148826539341779,-5.820856111927242,-5.762337073309783,-5.769762701852133,-6.225049482365352,-6.08067616986442,-6.302102912892399,-6.5377538980910215,-6.839799026408752,-7.390141527514732
-5.872506294405172,-6.690382185044511,-6.6454052027163515,-6.702183756754916,-7.214510418254787,-7.075985106065612,-7.2193930053149895,-7.4402494164026605,-7.838533105091189,-8.51381200610698
-5.227188081895594,-5.571018102802835,-5.428688390526138,-5.404194086765527,-5.823684269735517,-5.744536344032668,-5.979706518563241,-6.26463815233227,-6.5529543910641825,-7.060266069360922
-5.339268953249984,-5.678300709378229,-5.609533600637337,-5.591033205019081,-5.987087741935841,-5.902857339778668,-6.128713841156966,-6.37491332253946,-6.678821625395118,-7.289066469581832
-6.091998482229173,-7.082761985021598,-7.178182401088125,-7.346318842222132,-7.686479598558145,-7.621925112120165,-7.829181018065146,-8.06563599753298,-8.424999409756271,-8.923981263464947
-4.934187787556545,-5.864777529057505,-5.852396728419876,-5.763698652628786,-6.19770370322901,-6.010653913580831,-6.2344378562034,-6.481187330363695,-6.702377259961683,-7.250111204768835
-5.3030663990159965,-5.913048458032924,-5.943008136895617,-5.872345864164414,-6.283758496635375,-6.177026205057977,-6.4089897531909745,-6.672847562659052,-6.936845055256918,-7.469902045486944
-5.753116695030725,-6.877187259689936,-7.0861075237016085,-7.279135777547577,-7.655580670633113,-7.4666205439634865,-7.6638975645281775,-7.9787377524732825,-8.222344399742655,-8.75732217484465
-4.982554991992217,-5.724286986771318,-5.717038076673577,-5.6626229557704635,-6.111818364349158,-5.953294453780771,-6.149592711683999,-6.407267618998933,-6.682845551487512,-7.207633578045367
-4.859706702674901,-5.887249754825975,-5.827407169049204,-5.829909073103419,-6.342831833343626,-6.140598279146955,-6.350633035254467,-6.596055440572556,-6.869249192291069,-7.425051062131889
-6.236783548854632,-7.637231521339257,-7.855648647122237,-8.238473100501219,-8.38039351451991,-8.612546528250432,-8.887328089447797,-9.186407988413796,-9.615020604927324,-10.015537491760083
-5.815453808409752,-7.03559401859043,-7.1736392729976375,-7.38821456266528,-7.659107656989319,-7.729579032213591,-7.969994015751455,-8.266350731149492,-8.708010541250658,-9.180869208837947
-5.074124303386143,-5.951567026505318,-5.761939950965149,-5.815721740427732,-6.06392528448819,-6.018641263560309,-6.227055748085534,-6.4567037305032775,-6.815014055587144,-7.248374419210455
-5.688526196726313,-6.303037806931822,-6.364827833451081,-6.320240006251954,-6.739910333767844,-6.575949798111653,-6.784218648274532,-7.013200274957488,-7.32607269074316,-7.8481463783357155
-3.9985568143163697,-5.134784788590543,-4.889378290937233,-4.913391556844823,-5.519452975238583,-5.205232004809115,-5.452028436750516,-5.741977521125488,-6.046826415820179,-6.748841971230978
-6.392679870935477,-7.5344437407042095,-7.777186766094801,-7.8557470412587085,-8.286261297669151,-8.169095261738107,-8.282754806574498,-8.507457781204316,-8.817987760770587,-9.412555686193295
-5.257319371741,-5.437541410339258,-5.282665004526272,-5.347398737702727,-5.679457261332622,-5.680120309838383,-5.880416109393656,-6.187363483702688,-6.47337899569383,-7.044901896729332
-3.8938955675569957,-4.929472981748877,-4.832527937244011,-4.834379486193115,-5.267797548989489,-5.103025829958394,-5.324268728148893,-5.56504612208592,-5.8418010108242955,-6.4017261813727195
-3.444354228848422,-4.895371177726738,-4.890750516926543,-4.912994044646069,-5.365040023974004,-5.139045846630725,-5.336084078894567,-5.594118718180943,-5.876567088917973,-6.4729202651896
-4.241686030743456,-5.165891652244291,-5.693950756547391,-5.82100560116994,-6.149885048276672,-5.781187231198234,-5.8092474128686,-5.861462897006147,-6.241093817792191,-7.658817399067572
-2.781630528458267,-4.091659819282382,-4.628284044789952,-4.932830932881474,-5.6516165703439825,-5.410747867167376,-5.4397612228831385,-5.5864450584473015,-5.836599931127206,-6.5372251398870915
-3.1487543236610183,-4.404755403183595,-4.888610065639449,-5.115141969119514,-5.753900654108476,-5.450009716904003,-5.5044221497356585,-5.595277755549102,-5.818891528391201,-6.717310327962829
-4.485778566622412,-5.003073594221718,-4.868329625021703,-4.934263627677423,-5.342067329985555,-5.298771365288067,-5.575600254808066,-5.835804416257345,-6.175906203508465,-6.681653497250414
-4.563243399782228,-5.0498537810298805,-4.92339291727472,-4.961603139847983,-5.384618245950207,-5.296771223015248,-5.57249260198836,-5.869523070495497,-6.17539987759602,-6.77734747597515
-4.472534115183957,-5.336071304811348,-5.235777144291743,-5.207584717778873,-5.666909280936559,-5.531890727710242,-5.8005689812170695,-6.091718361026717,-6.405893404325477,-6.901357787573024
-4.763008563512901,-5.613792453685206,-5.531441981458727,-5.586046163472782,-6.049053570062027,-5.897554284296968,-6.133317570754815,-6.405330157773113,-6.7397645561461985,-7.37439776546103
-5.09375769063472,-5.753893470361254,-5.695807006125779,-5.662526437479636,-6.051377204257047,-5.981579749735262,-6.218603568489707,-6.458398305825316,-6.771207154138844,-7.322077062718914
-4.589555845020923,-5.930918385223266,-5.910553794714476,-5.930738110752898,-6.4919005116892645,-6.220260699662819,-6.460920035152329,-6.769978885167142,-7.0779863615016865,-7.702559259503323
-4.524370335981611,-5.290180497636699,-4.9535710530199415,-5.0039636135118934,-5.4031041322477975,-5.238776942410037,-5.507515593652995,-5.810468936205578,-6.110437876008469,-6.723208537623725
-4.8538643459080735,-5.473665622899218,-5.381651093078306,-5.400069123197411,-5.828476033857598,-5.7532763407872025,-5.9908109127676035,-6.285323455461381,-6.586756804222771,-7.147315647277848
-4.366465750965146,-5.354027090662874,-5.397319783300048,-5.341400674349662,-5.76798584110995,-5.697713345330263,-5.9312984073927115,-6.184580482004511,-6.494120621323659,-7.015497284323249
-4.2216378189953065,-5.303291789959444,-5.264147185986648,-5.262680036976044,-5.783787529710123,-5.559068620413807,-5.810387448363993,-6.043413937976043,-6.330106269593357,-6.954545525083511
-6.232862782867798,-7.50190204213584,-8.140394872643457,-8.240149558566475,-8.732867250431834,-8.651465531679769,-8.88924867991462,-9.049375387957086,-9.36867451840656,-9.825456251774426
-4.526900011983283,-5.396705274934963,-5.340823712415268,-5.284112971488882,-5.660994412252932,-5.585030490741554,-5.83066177912238,-6.08778948657876,-6.372875550694785,-6.989072197941727
-4.264098510150965,-5.2368224574274125,-5.1508695632439805,-5.170930140861459,-5.627497464262695,-5.464386812728491,-5.684582206446894,-5.965705840426628,-6.249791792831039,-6.857836848186165
-6.126669401734266,-6.878376203308765,-7.146874906553256,-7.141763299963378,-7.648405509194005,-7.4198682847155215,-7.629198308341292,-7.849845720938796,-8.18150609014144,-8.747247834722913
-4.802624725863037,-6.451967010861806,-6.539114028188335,-6.558715200574202,-6.977379340691688,-6.884812746254338,-6.997995598477308,-7.340380560674605,-7.648671881040124,-8.154349744325904
-4.849412411812316,-5.643511358417465,-5.502046877968768,-5.528430356446599,-5.858529110422179,-5.78717018845563,-6.0660079061645495,-6.3162997001118475,-6.625004821637683,-7.032873644955026
-4.838976034679679,-5.487793619715975,-5.35595855331632,-5.357624227996348,-5.840411000198583,-5.73559720736655,-5.979228683032457,-6.288610159170094,-6.567379320965881,-7.1921169385718136
-5.993919651405847,-7.301139575680061,-7.351648647615217,-7.371570072733063,-7.845850220348649,-7.649723935671768,-8.278803512328366,-8.361570371548678,-8.55272634591001,-8.83994085716772
-3.2275782892295437,-4.474417601621885,-4.933978272647356,-5.204898053721761,-5.7980020566158785,-5.569282616796524,-5.678608730742403,-5.823882519012738,-6.123836956166808,-6.732045971718145
-4.212523799439531,-5.003196443322478,-4.858553412113602,-4.835423971446413,-5.293512715820963,-4.973922606161612,-5.079479117511134,-5.1946021405581035,-5.516638050491019,-6.987085817605222
-4.2695231154150255,-5.338948486215013,-5.905689467192652,-6.0794509383831645,-6.49601886029847,-6.177216409217296,-6.220096866702198,-6.246464536796344,-6.506091120074822,-7.85628497868782
-4.323104403565376,-5.698993822086522,-5.916631969613203,-6.002462221919101,-6.312242669516521,-6.05529994256836,-6.064474230717409,-6.092753225402884,-6.321149034108812,-7.41655639488342
-2.9473861515725623,-3.7637475066112867,-3.866691180279043,-3.7573018833892573,-4.112113780688231,-3.8466557489723248,-3.91904540420313,-3.998477811398803,-4.122178803592487,-4.49790035740925
-2.672714713590981,-4.183154854992864,-4.43154773875273,-4.847215094363558,-5.310524543288528,-4.9999059549044675,-5.165189204768496,-5.203767044775858,-5.424630531627631,-6.219723780966933
-4.129131176118152,-5.704076651597786,-6.14368539965988,-6.3394880137571565,-6.447627721129047,-6.063878724965843,-6.276208161072004,-6.370026544751842,-6.656447281208372,-8.065370445709235
-2.673480166626273,-4.030302683436362,-4.269944921399411,-4.355243783357043,-4.7983673234873345,-4.314649785711782,-4.312929932309581,-4.27091755514617,-4.47483725457524,-5.8220008980173725
-4.596431844803397,-4.776218234934879,-5.83698122282988,-6.084164107920074,-6.599374968868049,-6.231069954558636,-6.298970405649882,-6.370296976741715,-6.631090316142769,-7.930042373338287
-4.317259093629991,-5.669420156425827,-6.11642453351789,-6.324279084828595,-6.777032308181127,-6.42073384689509,-6.463445049592037,-6.503184709829165,-6.701298663735365,-7.7701887076627045
-4.264336268508551,-5.693719895176048,-6.052898382202566,-6.290570772551411,-6.602101514519025,-6.3824197341123305,-6.431013519124842,-6.500982962915187,-6.741277454410982,-7.887822229570274
-2.867466666978577,-4.277294422062009,-4.877715487619064,-5.231925255597885,-5.787617275914762,-5.810191620469372,-6.032274482185537,-6.24696642824824,-6.608524553152554,-7.384940231416262
-4.925806089115716,-6.262104029406101,-6.628852226496971,-6.716415709054209,-7.035628571551753,-6.691326882325135,-6.666376679473601,-6.758033385761477,-6.975985150170888,-8.503493532747825
-4.267601399165727,-5.729980334376138,-6.438927836617454,-6.68762861016855,-7.142118888016607,-6.88849738567931,-6.888555600115583,-6.945327075455302,-7.153606379451335,-8.50900038115937
-4.459156828285778,-5.556565181341093,-6.077803381271502,-6.5525459503505905,-7.175398509033945,-6.870134615354934,-7.017643447839933,-7.228252110428438,-7.041232979452862,-7.429125761425081
-4.6382324249689395,-5.883175545607414,-6.344702057782055,-6.324178637677214,-6.567037938115382,-6.261205475172619,-6.258518607366237,-6.315115100333154,-6.579807323245736,-8.027660087951311
-4.743209840012488,-5.850693904789358,-5.914166553800404,-6.034141771210266,-6.526168200592052,-6.391534170213154,-6.589399227834135,-6.774102473211151,-7.179214954247994,-8.610132240592575
-4.772631420323929,-5.449721481612918,-5.212555784635165,-5.213739379371695,-5.646326167645125,-5.542303180080603,-5.805489241125818,-6.055371617221513,-6.350336461045997,-6.919203870521574
-5.76265773437579,-7.249529170194136,-7.907018815845155,-8.3267788679052,-8.72717340257559,-8.596283932430035,-8.832102569037342,-9.062058208455317,-9.213322572657676,-9.741219367937841
-4.493733579818069,-5.85472052063778,-5.75732990235329,-5.778678811091296,-6.2135500688767715,-6.075888392847207,-6.268365916490417,-6.498758002455044,-6.759214602186441,-7.199779993481976
-1.3834879495832229,-2.0897033861834324,-2.5627968576671374,-3.007776066701236,-3.396939042767437,-3.2680036779326054,-3.601791777785323,-3.643109054697511,-3.7602819675729418,-4.013913376089859
-5.546348709023986,-5.967430011572161,-5.554140656755289,-6.119225192464673,-6.5464357763976135,-6.762936583219265,-6.97661714715581,-7.233809672621591,-7.5995455688043005,-8.050898223482642
-7.575606788602259,-7.621742106936389,-7.782190578838845,-8.032759393664238,-8.534758662979305,-8.453886321065802,-8.6105898815156,-8.739582402540739,-8.852593833974456,-9.338162873659085
-7.496505601117796,-7.6711534465391145,-7.91626595621973,-8.0947083239181,-8.517167690439251,-8.458450191437384,-8.596005828547813,-8.785134791810039,-8.932960767324108,-9.28381511365621
-7.53072262495032,-7.6447700243244725,-7.857255533996046,-8.070382437068401,-8.507712379446303,-8.365526563167546,-8.6076683190289,-8.777683966833676,-8.888129377312271,-9.221655809205421
-4.646735574287224,-5.752554819001201,-5.572533421305249,-5.473728830106164,-5.766215799210189,-5.3820800285720685,-5.439189462270431,-5.504287123222722,-5.787537013328929,-7.209295252117878
-4.155057498742262,-4.544573805683735,-4.659163290237567,-4.862885122655349,-5.298966499849461,-5.310773034255291,-5.559869329729472,-5.684675376975023,-6.074771894376852,-6.663017567906327
-4.363122833514896,-5.930492775335281,-6.33892343670017,-6.3782029785187095,-6.769754622011476,-6.360425775789993,-6.391345538011826,-6.439818045605836,-6.750652097286767,-8.119698491047448
-4.201732693518236,-5.652003791831036,-5.922852083124689,-6.072011412585251,-6.37313313609393,-6.011538650409561,-6.081595794653142,-6.164555057254934,-6.518417778515535,-8.064187057738744
-2.6660441788287197,-4.134184463012326,-4.471920697159139,-4.659973623330971,-5.091859192114937,-4.887857694448661,-4.937257673472528,-4.969565022778231,-5.254903819265678,-6.2007413748481985
-4.048941210625862,-5.986555411714321,-7.021568808293422,-7.523638659582724,-8.089868067881872,-8.08045622055006,-8.375983706274374,-8.653342897504174,-8.84417299724877,-9.141791477379956
-2.6311932699416256,-4.12533861651599,-4.381542807338096,-4.82499400610618,-5.298248701905584,-5.004042980293461,-5.159114671838236,-5.116064887941277,-5.420142629727559,-5.910523321726376
-3.9332757010843706,-4.846832446747892,-4.868212113945759,-5.166969831192018,-5.584069085475419,-5.250457632535463,-5.3092839890437205,-5.390614608282129,-5.6484459488739,-7.137407231954319
-4.813900040076575,-5.5053754870026,-5.682341524375439,-5.971106764938956,-6.452107906437959,-6.157756641024507,-6.209801049146708,-6.365417701325585,-6.727421149557042,-8.18335524743233
-4.89029868042683,-6.218840094107329,-6.221198561526574,-6.046116406406557,-6.406864575408911,-6.018695231516938,-6.03235865531534,-6.0191268518853205,-6.247969479438674,-7.678483676949773
-4.5031306843878625,-6.013424115785102,-5.997205264728068,-5.820268763977933,-6.133563838144833,-5.735062032114042,-5.715711543827364,-5.71078215511471,-5.97583511027434,-7.4392539706442005
-6.783007175741673,-8.532576619082821,-8.809902628857015,-8.771285751363207,-8.989138559370005,-8.72580726207575,-8.739558924415674,-8.782345455106588,-9.104070790593786,-10.427666782707348
-4.699613301324188,-5.720942859559117,-5.763289033879631,-5.876312379497633,-6.0891405723838625,-5.884775281536285,-5.932518133214245,-6.008961936882085,-6.319584459901416,-7.591175335946056
-4.481521971331221,-5.690306125117425,-5.704067908076308,-5.673546165637301,-6.037218232190241,-5.712742362829789,-5.7654133051612275,-5.811963203517776,-6.082139819504632,-7.343425740494231
